@relation SyntheticData-N_600-D_16-Nmin_60-Zmin_16-CL_2_2-R_0
@attribute X0 real [-8.49, 9.30]
@attribute X1 real [-7.95, 6.47]
@attribute X2 real [-6.15, 6.67]
@attribute X3 real [-7.52, 6.23]
@attribute X4 real [-7.64, 7.91]
@attribute X5 real [-9.43, 7.04]
@attribute X6 real [-6.72, 8.16]
@attribute X7 real [-7.95, 6.39]
@attribute X8 real [-9.47, 7.77]
@attribute X9 real [-5.70, 6.33]
@attribute X10 real [-9.33, 7.21]
@attribute X11 real [-6.98, 6.42]
@attribute X12 real [-9.03, 6.30]
@attribute X13 real [-7.62, 7.37]
@attribute X14 real [-8.33, 7.31]
@attribute X15 real [-5.84, 6.45]
@attribute cluster_idx {0,1,2,3}
@attribute is_noise {0,1}
@attribute Class {0,1}
@inputs X0,X1,X2,X3,X4,X5,X6,X7,X8,X9,X10,X11,X12,X13,X14,X15,cluster_idx,is_noise
@output Class
@data
-0.36,-6.38,2.39,-1.5,2.01,0.82,-0.75,-0.51,4.12,4.44,2.04,-0.65,-2.59,1.15,4.22,3.35,0,0,1
-1.92,-2.22,4.65,-1.17,0.12,-0.12,2.32,-1.22,0.0,-0.45,4.02,0.41,0.41,0.22,4.36,0.1,0,0,1
2.59,0.6,-0.44,-3.45,3.0,-0.1,0.16,2.1,0.83,3.32,5.14,2.43,0.94,1.5,-0.91,-0.69,0,0,1
-0.4,4.3,1.98,0.56,-0.02,-2.92,-0.5,-0.07,-0.82,-1.47,-1.09,1.55,1.85,-1.76,-3.4,0.31,0,0,1
2.29,0.91,2.15,-1.27,-1.2,-0.42,-0.41,-1.92,-0.8,0.81,1.99,-0.89,2.82,-0.23,1.8,2.46,0,0,1
1.49,2.27,3.09,1.84,0.23,-2.23,-0.69,1.87,1.65,1.84,2.3,-0.67,-5.04,-1.16,2.08,3.56,0,0,1
-0.44,3.52,1.91,1.39,-1.25,-0.79,0.17,2.99,-2.38,1.73,0.8,-0.12,1.64,-2.61,-1.45,-0.09,0,0,1
2.93,-2.91,5.32,-0.48,1.66,2.87,-0.28,-3.27,1.73,0.91,3.64,-1.27,-4.47,0.6,3.3,6.45,0,0,1
-0.88,1.14,1.83,0.1,-4.09,-2.24,0.21,-1.17,2.8,1.03,2.71,0.17,-4.45,-0.48,-1.49,4.17,0,0,1
0.01,4.76,0.49,-0.28,0.12,-2.87,-1.25,-1.68,0.91,-1.84,0.81,0.94,-1.52,-1.01,-5.52,3.51,0,0,1
-1.52,3.5,-1.94,-2.71,0.43,-0.56,-1.15,-0.16,-2.04,1.74,0.95,3.5,4.32,-0.07,-5.45,0.21,0,0,1
2.81,2.57,-1.23,3.19,3.48,1.49,1.13,-1.37,0.71,-2.9,-2.36,0.35,2.95,-6.08,-0.12,1.08,0,0,1
-0.87,-0.7,-0.08,-0.92,-1.41,-1.5,4.07,0.4,2.36,-2.25,3.39,-1.23,-1.83,1.06,-1.18,-1.33,0,0,1
0.33,-2.52,-3.29,-0.83,1.7,-3.01,0.19,1.37,2.86,2.66,-2.24,3.79,-0.95,1.15,-0.75,-3.3,0,0,1
-0.82,-3.08,2.86,0.3,4.18,3.01,-0.52,1.37,-2.46,3.92,-0.21,2.58,-0.56,-0.21,5.01,-0.46,0,0,1
1.71,-0.79,0.28,2.72,2.31,2.37,-1.3,-0.42,-0.53,-2.4,-2.87,-2.37,1.54,-3.36,1.11,1.74,0,0,1
1.24,0.89,2.71,2.97,0.32,-3.16,2.12,1.13,-1.44,-3.94,0.16,-3.84,-2.71,-0.51,-0.05,0.93,0,0,1
-0.22,2.07,-4.92,-0.08,3.34,0.35,-0.22,1.72,-0.69,0.33,-0.99,3.67,2.92,-1.94,-6.48,-2.04,0,0,1
0.69,-5.84,2.65,-1.87,-0.04,3.89,-0.2,-3.36,2.67,2.43,1.54,-2.4,1.7,-0.44,7.31,2.31,0,0,1
-0.52,1.54,2.65,0.43,-2.33,-1.81,1.53,-2.78,0.0,-4.02,2.2,-1.32,0.73,0.4,0.24,1.99,0,0,1
3.37,0.62,2.5,2.37,-1.2,1.02,0.62,1.98,0.94,-1.19,3.31,-1.15,1.64,-1.88,1.03,0.67,0,0,1
0.79,1.2,-0.11,-1.16,-4.01,-3.25,3.51,-0.37,2.97,-0.89,3.22,1.23,0.73,3.35,-3.61,0.68,0,0,1
1.15,-2.57,1.96,1.9,1.37,4.82,-2.91,-1.31,1.49,1.71,1.34,0.27,1.37,-3.46,2.01,4.0,0,0,1
3.27,-1.93,-3.56,-1.5,1.1,0.69,1.87,1.64,1.64,1.05,3.05,-0.26,-1.94,1.5,-1.05,-1.55,0,0,1
0.28,-1.69,5.59,1.93,-1.29,0.71,2.79,3.42,3.3,0.53,4.88,-1.14,0.71,1.66,1.31,2.26,0,0,1
-0.09,-1.23,1.35,2.59,3.32,-0.46,1.23,-0.66,0.36,-1.34,-1.67,0.95,-2.08,-0.68,1.45,1.92,0,0,1
0.06,-2.83,3.62,0.87,-0.21,1.79,0.25,1.84,2.01,0.57,4.06,1.25,-3.72,2.17,-0.48,2.43,0,0,1
-3.11,-6.56,-1.68,-1.71,3.79,0.07,5.9,-2.43,0.29,-1.52,0.26,3.9,-2.84,2.99,1.11,-4.49,0,0,1
2.34,1.55,-0.78,3.59,0.83,1.4,2.59,0.16,0.98,-4.71,-1.37,-1.76,2.15,-2.47,-2.45,0.79,0,0,1
1.81,-1.9,1.25,-0.41,-0.02,-1.09,2.36,2.58,1.96,1.85,3.08,1.61,-5.11,3.21,-0.81,-0.68,0,0,1
-2.74,1.18,-0.8,-2.79,1.88,-1.49,-0.14,-0.22,1.09,-0.06,-3.02,4.57,0.92,-1.1,0.71,-2.69,1,0,1
0.56,-2.61,0.25,0.92,-1.11,-3.06,0.5,-1.8,3.76,-2.27,2.77,-1.65,-2.44,4.35,0.12,-0.08,1,0,1
0.97,2.21,1.55,1.49,-0.05,0.53,-1.52,2.14,0.25,-0.94,0.88,1.3,1.25,-2.16,3.02,0.4,1,0,1
-0.42,4.03,5.88,-0.43,1.07,-1.59,1.03,-0.46,2.95,1.03,6.61,3.82,-0.35,-1.9,2.31,-1.89,1,0,1
3.66,1.57,-2.77,-0.05,-2.22,-2.6,1.04,-1.4,0.34,-0.83,4.45,-0.76,0.12,2.01,-0.74,-2.82,1,0,1
1.37,0.89,-1.52,1.72,-0.1,0.6,-2.88,1.34,-1.83,-2.01,-0.11,1.17,3.18,1.17,1.56,3.95,1,0,1
-0.34,0.88,5.71,2.52,2.47,1.05,4.27,0.52,1.47,-0.09,3.27,0.71,0.68,1.57,1.37,0.36,1,0,1
2.74,1.39,-2.09,-1.59,-5.41,-0.12,3.58,2.75,-0.13,-1.06,0.1,2.75,-4.76,3.55,0.29,-0.6,1,1,0
-3.94,0.54,0.83,-3.21,2.43,1.27,5.84,-1.16,-0.85,-0.81,-0.36,1.05,0.27,0.93,1.37,-2.61,1,0,1
-0.71,-1.06,1.61,-1.07,-2.72,1.71,1.43,3.33,4.29,0.53,2.37,1.87,-3.96,-0.16,4.42,-1.65,1,0,1
0.39,-0.33,1.37,1.33,-2.7,-1.03,4.53,-1.02,0.56,-1.68,4.35,1.0,-3.44,4.32,4.98,2.5,1,0,1
-0.27,2.18,1.08,2.26,1.61,-1.37,5.61,-5.1,-2.02,-3.69,2.77,-3.05,2.72,0.06,0.21,1.46,1,0,1
-1.48,-0.61,6.28,1.0,1.89,0.75,1.22,-3.01,0.85,-0.71,2.54,-0.65,-0.51,-2.37,0.11,-1.34,1,0,1
-0.96,0.38,-3.12,-2.95,-0.58,1.9,0.27,3.93,4.21,0.41,-3.22,1.17,-0.31,-1.5,4.66,-2.18,1,0,1
-1.45,0.89,-4.2,-3.37,-0.13,1.46,0.85,1.02,1.4,-1.0,-1.2,1.66,1.01,1.12,5.46,1.87,1,0,1
4.39,-1.32,-2.85,1.59,-3.53,-1.27,-0.17,-2.63,-1.08,-1.05,-0.45,-3.28,-2.55,-0.14,-2.45,-2.26,1,0,1
0.24,-0.06,-1.94,-1.08,-1.45,-0.67,-0.59,-1.1,0.28,-0.52,0.69,-2.73,-0.82,-0.47,0.03,-1.22,1,0,1
1.39,-1.32,1.3,2.19,-0.64,-0.49,0.31,-0.51,0.46,1.46,0.55,0.51,-0.51,2.34,-1.32,-1.0,1,0,1
-0.4,0.95,3.3,-0.37,-0.35,-1.15,1.56,-0.08,0.9,0.13,4.18,4.46,-2.16,3.83,3.35,2.49,1,0,1
4.57,0.34,1.2,6.23,-2.35,-1.47,2.47,-1.91,-1.84,0.16,2.74,-0.25,0.72,0.56,0.19,-0.63,1,0,1
2.95,0.86,3.72,1.47,-3.58,-0.99,1.05,-0.14,0.02,1.82,5.66,-1.0,-5.01,-0.83,-0.99,-3.57,1,0,1
-1.85,3.13,-1.37,-0.18,2.12,0.58,2.02,4.34,-1.83,-1.37,-1.59,-1.31,3.52,-0.06,2.44,-1.7,1,0,1
1.46,2.28,-1.05,-3.68,0.4,2.17,1.74,-3.54,0.11,-0.38,0.77,-1.63,1.03,0.07,-0.93,2.36,1,0,1
-0.65,-3.79,0.59,0.87,-0.46,-1.38,-3.82,-3.04,-2.94,-1.36,-1.89,2.34,-0.17,0.91,-4.93,-1.18,1,0,1
-0.42,-0.49,-0.44,-1.81,0.93,0.11,-2.61,0.13,-1.56,0.6,-1.73,2.89,1.94,0.94,-4.86,-2.14,1,0,1
0.46,-1.32,2.65,1.17,1.81,0.73,-1.23,-1.91,-1.55,0.12,-1.22,2.17,1.38,1.72,-4.65,1.54,1,0,1
4.02,-0.3,-2.22,4.45,0.1,-2.35,0.17,3.35,-0.22,-0.61,2.1,0.52,3.5,4.03,-2.84,-5.03,1,0,1
-3.22,5.12,2.94,-2.86,2.28,-1.31,0.61,-0.43,-1.75,0.4,2.01,1.31,-2.31,-2.67,4.92,0.48,1,0,1
-2.47,1.24,-2.92,-4.46,-2.06,-0.06,-4.05,5.39,0.94,-2.68,-1.22,2.38,-2.42,0.47,3.28,1.66,1,0,1
-2.33,-1.28,-2.03,0.96,1.22,1.76,2.48,3.31,-2.66,-2.74,-3.91,-2.84,2.25,2.66,1.2,1.36,1,0,1
0.04,0.27,3.67,-3.13,-5.17,-0.49,-0.93,-3.26,-2.64,-0.04,-3.91,0.42,1.37,-0.61,1.96,3.55,2,0,0
0.65,-0.03,2.17,2.72,0.52,0.99,1.72,1.36,2.06,2.34,2.06,-1.27,-2.42,1.64,0.7,3.2,2,0,0
3.49,-1.18,0.89,-2.45,-2.82,0.54,5.43,-3.06,5.0,0.49,-4.46,-0.12,-3.82,1.85,-2.94,-0.85,2,0,0
1.07,1.98,-0.25,1.07,1.3,1.1,-1.08,-3.04,-2.42,-1.12,-0.03,-1.24,-0.0,0.43,0.89,3.32,2,0,0
0.78,-1.31,0.17,1.44,1.57,-2.33,1.24,-1.06,-0.66,3.72,0.41,1.32,-2.36,-3.3,-0.28,0.63,2,0,0
4.11,-4.91,0.89,-4.17,-1.64,-4.74,-0.78,-1.49,0.56,-1.16,-1.59,-1.02,5.51,-0.34,-0.06,0.14,2,0,0
0.41,1.11,-1.06,2.37,3.76,1.74,1.0,-2.74,-1.61,-4.28,2.44,-1.88,-3.0,-1.67,-2.7,-0.12,2,0,0
-0.66,-0.18,-0.57,-0.19,-1.28,-0.41,-4.56,2.57,0.55,-0.81,-1.21,-1.11,3.18,0.02,2.27,-0.25,2,0,0
-0.3,-1.59,1.51,-3.45,1.66,-0.85,1.04,3.81,5.38,3.44,-4.17,-0.91,3.04,1.64,1.86,-0.72,2,0,0
0.35,-2.28,1.57,-3.4,4.97,-0.48,3.82,1.99,6.11,1.92,-2.36,1.27,-2.82,-2.03,-2.61,-2.95,2,0,0
1.87,-3.66,0.19,-1.52,-0.93,-1.79,-0.62,0.83,-1.21,3.09,-2.78,3.3,-0.94,-0.91,-1.95,2.17,2,0,0
1.92,0.08,-0.52,-1.06,1.81,-3.92,2.94,-0.9,2.35,-0.07,1.24,-1.75,-1.85,-1.82,0.3,-0.94,2,0,0
0.25,-0.53,-2.03,-0.53,-0.72,-0.42,0.79,3.56,4.15,1.76,-0.05,0.84,0.4,2.87,3.15,1.42,2,0,0
-2.13,-1.95,1.81,-0.62,1.39,-2.41,-1.12,-3.31,-9.47,-3.63,2.23,-5.51,-2.12,-3.98,-3.63,2.96,2,0,0
-2.82,-0.02,0.97,-2.59,-0.47,1.77,-0.3,-0.58,-3.11,3.34,-3.95,-2.32,1.72,2.0,2.66,3.42,2,0,0
-2.78,-1.87,0.35,0.56,2.57,-0.92,1.53,1.18,-1.85,1.48,0.34,-2.7,-1.05,-1.35,-1.09,-0.52,2,0,0
1.98,0.23,0.84,-2.04,-0.07,0.55,2.81,-1.76,3.16,0.57,-2.91,1.76,-0.82,-0.49,-0.73,-0.52,2,0,0
1.68,-6.46,1.32,-3.2,-2.67,-1.99,-3.86,1.06,-1.93,2.36,-1.85,-2.45,3.75,-0.08,-1.18,2.9,2,0,0
0.08,1.57,0.81,0.16,4.33,0.97,3.4,0.9,5.28,3.87,-2.54,4.02,-3.93,-1.2,0.74,-0.08,2,0,0
1.98,-2.48,-2.33,-1.25,1.55,0.21,-3.43,1.55,-2.44,-0.89,-1.87,-3.09,1.08,2.55,-3.24,2.15,2,0,0
-0.54,-1.86,1.97,-3.47,-5.64,-2.06,0.2,1.43,4.17,-0.53,-3.51,-0.32,0.96,2.44,2.98,-0.09,2,0,0
3.96,-0.88,1.01,-0.64,-1.15,-1.42,-1.03,-1.17,-1.61,-1.04,0.98,0.17,-0.56,-1.3,-2.16,3.64,2,0,0
-4.25,1.72,3.53,3.4,4.0,4.96,6.7,-0.99,4.42,0.73,1.42,3.25,-2.82,-3.68,0.65,-4.48,2,0,0
