@relation SyntheticData-N_600-D_4-Nmin_60-Zmin_8-CL_3_3-R_0
@attribute X0 real [-4.29, 5.34]
@attribute X1 real [-5.05, 4.30]
@attribute X2 real [-3.95, 4.04]
@attribute X3 real [-3.98, 3.96]
@attribute cluster_idx {0,1,2,3,4,5}
@attribute is_noise {0,1}
@attribute Class {0,1}
@inputs X0,X1,X2,X3,cluster_idx,is_noise
@output Class
@data
0.19,1.89,2.37,-0.49,0,0,1
-0.89,0.28,0.46,0.5,0,0,1
0.09,-0.52,1.05,1.51,0,0,1
1.27,-1.95,0.89,1.02,0,0,1
-0.58,-1.43,0.25,1.47,0,0,1
-0.18,0.83,1.75,0.67,0,0,1
0.02,-1.72,0.37,0.79,0,0,1
-2.29,1.17,-1.74,-2.07,0,0,1
-0.02,-1.64,-0.75,-0.36,0,0,1
0.85,-4.08,-2.54,-1.06,0,0,1
0.12,-1.51,0.82,1.52,0,0,1
1.68,-2.08,2.3,1.11,0,0,1
-2.27,1.39,0.19,0.45,0,0,1
-0.58,-1.78,-0.98,-0.09,0,0,1
-1.09,0.67,0.49,0.47,0,0,1
-1.51,0.45,0.53,0.64,0,0,1
0.67,2.17,2.75,-0.03,0,0,1
-1.66,-0.81,-1.81,-0.28,0,0,1
1.03,0.01,1.93,0.39,0,0,1
0.42,-0.68,1.03,0.63,0,0,1
-0.21,-1.54,-1.54,-0.23,1,0,1
0.02,-0.22,-0.25,-0.44,1,0,1
-0.35,-0.17,-0.31,-0.18,1,0,1
-0.01,2.32,2.4,1.89,1,0,1
1.1,-1.47,-1.0,-0.86,1,0,1
-0.28,-1.34,-1.51,-0.99,1,0,1
-1.42,0.53,-0.16,-0.36,1,0,1
1.54,-1.47,-0.6,0.97,1,0,1
-0.72,-0.02,-0.47,-1.27,1,0,1
-0.26,0.76,0.71,0.79,1,0,1
-4.29,-1.4,-3.31,-1.61,1,0,1
0.39,0.5,0.59,-0.25,1,0,1
1.45,-0.83,0.01,1.34,1,0,1
-2.53,-1.16,-2.33,-1.7,1,0,1
1.05,-0.74,-0.1,1.0,1,0,1
1.63,-1.46,-0.57,0.77,1,0,1
-1.54,0.4,-0.45,-1.52,1,0,1
-0.37,0.71,0.48,-0.3,1,0,1
-0.49,0.85,0.53,-0.44,1,0,1
-0.43,1.54,1.37,0.91,1,0,1
-0.46,-2.13,0.81,-0.44,2,0,1
0.3,-0.86,-1.93,0.01,2,0,1
0.64,-0.46,-1.14,0.29,2,0,1
0.66,-1.39,-0.93,-0.19,2,0,1
-0.89,-1.65,0.77,-0.87,2,0,1
-0.66,-0.62,1.41,-1.19,2,0,1
0.67,1.71,-2.58,0.82,2,0,1
0.96,-0.99,-0.96,0.75,2,0,1
0.13,1.14,-1.84,0.32,2,0,1
0.25,1.99,-2.37,0.74,2,0,1
-0.16,0.36,0.69,-0.02,2,0,1
0.27,-1.79,1.05,-0.32,2,0,1
-0.84,-0.93,0.77,-0.49,2,0,1
-0.68,-0.56,0.43,-0.85,2,0,1
0.05,-2.24,0.43,-0.36,2,0,1
-0.11,-1.63,1.14,-0.6,2,0,1
-0.87,1.23,0.29,-0.44,2,0,1
-0.06,1.6,-0.76,-0.4,2,0,1
-0.0,-1.8,0.27,-0.43,2,0,1
0.36,-1.01,-0.65,0.22,2,0,1
1.09,0.19,-0.55,0.73,3,0,0
-0.96,1.2,-0.13,-2.56,3,0,0
