@relation SyntheticData-N_600-D_4-Nmin_100-Zmin_4-CL_1_1-R_0
@attribute X0 real [-3.66, 4.81]
@attribute X1 real [-4.32, 3.27]
@attribute X2 real [-3.12, 3.21]
@attribute X3 real [-2.31, 3.25]
@attribute cluster_idx {0,1}
@attribute is_noise {0,1}
@attribute Class {0,1}
@inputs X0,X1,X2,X3,cluster_idx,is_noise
@output Class
@data
1.63,-0.71,-0.54,-0.52,0,0,1
0.1,-0.77,-0.03,-0.59,0,0,1
2.66,-3.14,-1.26,-0.84,0,0,1
2.01,-1.92,-1.54,-0.41,0,0,1
1.61,-3.33,-0.29,-0.76,0,0,1
0.57,1.25,-0.99,-0.07,0,0,1
0.93,-2.26,-0.2,-0.95,0,0,1
-0.73,-0.67,-0.28,-0.31,0,0,1
2.83,-1.91,-0.67,-1.08,0,0,1
-1.83,0.97,0.9,-0.39,0,0,1
-1.49,1.49,0.3,-0.32,0,0,1
-0.29,-1.46,-0.41,-0.32,0,0,1
-1.09,0.77,0.19,-0.37,0,0,1
0.64,-1.27,-0.14,-0.45,0,0,1
-0.04,0.73,-0.91,-0.6,0,0,1
0.01,-0.98,-1.17,-0.45,0,0,1
1.29,-1.52,-0.42,-0.22,0,0,1
1.05,-2.41,-1.63,-0.86,0,0,1
0.94,-1.06,0.08,-0.47,0,0,1
-2.05,2.13,0.2,-0.1,0,0,1
-0.01,0.19,-1.22,-0.52,0,0,1
-3.07,0.59,0.55,-0.42,0,0,1
-0.27,-0.96,-0.48,-0.57,0,0,1
0.54,1.03,-0.09,-0.16,0,0,1
-0.14,-0.61,-0.1,-0.73,0,0,1
-0.17,-0.21,1.83,-0.51,0,1,0
0.21,3.25,-2.16,-0.06,0,0,1
-0.23,1.52,-0.06,-0.21,0,0,1
0.14,-0.71,-1.45,-0.66,0,0,1
0.91,-0.4,0.02,-0.79,0,0,1
3.37,-3.26,-2.02,-0.22,0,0,1
0.69,-0.76,-1.8,-0.35,0,0,1
0.7,1.2,-2.15,-0.07,0,0,1
1.7,-3.61,-0.59,-0.66,0,0,1
-1.3,1.5,0.65,-0.02,0,0,1
-2.41,0.73,0.67,-0.16,0,0,1
2.46,-1.6,-1.78,-0.56,0,0,1
1.11,-2.83,-1.5,-0.79,0,0,1
-1.32,0.16,-0.51,-0.55,0,0,1
-0.23,0.37,0.4,-0.37,0,0,1
-0.25,0.03,0.19,-0.76,0,0,1
0.67,-0.69,-0.59,-0.18,0,0,1
0.01,-0.95,-0.36,-0.86,0,0,1
0.6,0.31,-0.52,-0.56,0,0,1
-1.56,0.3,-0.33,-0.63,0,0,1
-0.01,-1.2,-1.14,-0.43,0,0,1
-1.51,0.85,0.58,-0.4,0,0,1
-0.05,0.98,-1.77,-0.39,0,0,1
2.76,-1.16,-1.37,-0.08,0,0,1
1.8,-1.53,-0.95,-0.43,0,0,1
-2.53,1.5,-0.2,-0.43,0,0,1
2.07,-2.51,-0.48,-0.9,0,0,1
1.14,-1.33,-0.48,-0.47,0,0,1
1.21,0.18,-0.0,-0.3,0,0,1
-0.63,-0.25,-0.66,-0.39,0,0,1
-0.25,0.39,-0.9,-0.62,0,0,1
1.15,-1.45,0.41,-0.46,0,0,1
1.29,-1.84,0.11,-0.71,0,0,1
3.07,-2.38,-1.21,-0.38,0,0,1
-0.37,0.69,0.95,-0.19,0,0,1
-2.93,1.42,0.14,0.1,0,0,1
2.29,-2.71,-2.06,-0.4,0,0,1
1.19,-1.22,-0.27,-0.45,0,0,1
0.75,-1.9,0.12,-0.3,0,0,1
-0.09,0.9,1.13,-0.44,0,0,1
2.39,-3.17,-1.09,-0.94,0,0,1
0.01,0.22,-0.36,-0.39,0,0,1
1.27,-2.23,-1.28,-0.76,0,0,1
1.54,-0.05,-0.43,-0.85,0,0,1
-0.34,0.1,-1.04,-0.1,0,0,1
1.75,-3.89,-1.12,-0.82,0,0,1
1.29,-0.71,-0.26,-0.37,0,0,1
-0.8,1.5,-1.01,0.03,0,0,1
0.68,0.69,0.25,-0.35,0,0,1
0.29,-0.19,-0.26,-0.29,0,0,1
0.2,1.02,0.75,-0.39,0,0,1
2.15,-0.59,-1.58,-0.33,0,0,1
-0.18,-2.02,0.25,-0.55,0,0,1
3.25,-3.72,-0.1,-0.69,0,0,1
1.39,1.05,-0.54,-0.19,0,0,1
-0.76,-0.04,0.98,-0.11,0,0,1
-2.3,2.66,0.24,-0.07,0,0,1
-1.6,1.27,-0.16,-0.2,0,0,1
-2.36,3.27,1.47,-0.12,0,0,1
4.81,-3.04,-1.53,-0.54,0,0,1
2.02,-2.36,-2.67,-0.7,0,0,1
0.7,0.56,-2.64,-0.31,0,0,1
-1.38,-0.01,-0.44,-0.06,0,0,1
-1.17,1.68,-0.83,0.06,0,0,1
-0.28,-1.16,1.12,-0.38,0,0,1
0.62,-1.06,0.01,-0.82,0,0,1
-2.96,1.06,2.54,-0.23,0,0,1
