@relation SyntheticData-N_600-D_8-Nmin_60-Zmin_32-CL_3_3-R_0
@attribute X0 real [-5.59, 5.47]
@attribute X1 real [-5.97, 6.42]
@attribute X2 real [-5.23, 6.01]
@attribute X3 real [-4.80, 5.43]
@attribute X4 real [-5.30, 6.99]
@attribute X5 real [-4.14, 4.59]
@attribute X6 real [-3.97, 4.85]
@attribute X7 real [-5.04, 4.77]
@attribute cluster_idx {0,1,2,3,4,5}
@attribute is_noise {0,1}
@attribute Class {0,1}
@inputs X0,X1,X2,X3,X4,X5,X6,X7,cluster_idx,is_noise
@output Class
@data
2.23,1.49,-0.53,-1.46,1.01,0.95,2.05,-0.89,0,0,1
1.32,-0.25,-0.98,-1.49,0.05,1.15,-0.25,-2.66,0,0,1
0.69,-0.61,0.26,-3.18,0.18,0.96,-2.01,-0.39,0,0,1
-0.72,-0.51,0.38,-1.2,1.15,1.81,1.08,-1.95,0,0,1
0.61,0.92,-0.88,3.05,-0.15,-1.55,3.05,-0.89,0,0,1
-0.62,0.43,-0.38,-2.3,0.23,0.77,-0.35,1.02,0,0,1
0.52,1.44,0.66,-0.44,0.92,-0.04,0.4,2.83,0,0,1
0.46,0.89,1.83,2.03,2.09,-0.85,0.48,0.9,0,0,1
-1.69,1.41,0.38,2.64,0.82,-2.95,3.29,0.62,0,0,1
-0.65,-0.51,-0.07,3.01,-0.31,-2.85,1.62,-0.59,0,0,1
-0.99,1.44,-1.03,0.17,0.24,0.1,4.14,-0.78,0,0,1
0.36,0.66,-0.15,2.74,0.96,-2.21,2.07,-1.39,0,0,1
5.47,3.0,0.55,1.7,2.9,-3.01,-1.01,-0.3,0,0,1
1.59,1.53,0.63,2.45,2.2,-1.15,2.01,-0.09,0,0,1
0.88,-1.98,-2.95,-2.71,-2.33,3.6,1.23,-5.04,0,1,0
0.49,0.51,-3.85,-2.35,-1.86,0.36,0.73,-2.58,0,0,1
2.98,1.19,0.92,1.61,1.27,-2.41,-1.46,1.94,0,0,1
