@relation SyntheticData-N_1200-D_8-Nmin_60-Zmin_8-CL_1_3-R_0
@attribute X0 real [-5.58, 5.99]
@attribute X1 real [-6.84, 6.35]
@attribute X2 real [-6.03, 6.64]
@attribute X3 real [-5.44, 4.98]
@attribute X4 real [-5.83, 5.87]
@attribute X5 real [-5.55, 5.64]
@attribute X6 real [-6.60, 6.01]
@attribute X7 real [-5.16, 5.56]
@attribute cluster_idx {0,1,2,3}
@attribute is_noise {0,1}
@attribute Class {0,1}
@inputs X0,X1,X2,X3,X4,X5,X6,X7,cluster_idx,is_noise
@output Class
@data
-0.74,1.2,0.67,0.45,-1.95,1.19,-2.37,-0.69,0,0,1
-1.61,1.93,-0.08,-0.87,1.41,-0.06,0.3,1.21,0,0,1
0.41,0.72,0.22,1.1,1.17,-2.04,0.9,-0.37,0,0,1
0.01,0.22,0.79,-0.35,-0.56,0.23,0.09,0.13,0,0,1
-0.07,-0.74,-1.08,-2.92,1.52,-0.61,-1.54,-1.88,0,0,1
0.32,-1.17,-0.94,-1.55,0.69,0.44,-0.57,-1.61,0,0,1
-0.89,-2.87,-2.34,-0.37,0.15,-0.25,-1.35,-0.13,0,0,1
2.08,-0.51,-0.49,1.16,0.16,-0.38,0.24,-1.4,0,0,1
3.47,-2.6,-1.85,0.15,0.79,0.13,1.5,0.34,0,0,1
3.35,-2.62,-0.73,1.01,-0.07,-0.42,1.17,-1.43,0,0,1
-1.46,2.7,1.49,-0.33,0.33,-1.71,-1.13,-0.44,0,0,1
-0.82,2.79,0.82,0.1,-1.11,1.32,-1.79,-1.37,0,0,1
-3.22,0.82,0.52,-0.94,2.0,-1.75,0.94,0.5,0,0,1
0.21,0.17,2.59,-2.09,-1.3,-1.42,-1.51,0.68,0,0,1
0.36,2.1,2.63,-0.06,-1.56,0.52,-1.05,-2.05,0,0,1
-0.8,-3.29,-1.26,1.48,0.37,-0.93,1.71,1.93,0,0,1
-0.01,-1.13,-0.84,1.06,-0.99,0.83,0.13,1.52,0,0,1
-1.93,-0.36,-1.76,-0.12,3.03,-2.54,1.1,1.2,0,0,1
1.91,1.85,1.81,-1.17,-0.58,0.91,0.02,-2.36,0,0,1
-0.31,-1.34,-0.49,0.6,0.53,-0.79,1.39,1.44,0,0,1
-1.87,-2.46,-1.68,-1.32,0.56,-0.2,-0.55,0.81,0,0,1
0.23,-0.19,0.39,-1.99,-0.7,0.46,-1.08,0.46,0,0,1
0.53,-0.64,1.36,-1.33,-2.41,1.08,-1.42,0.89,0,0,1
0.55,-0.24,-1.09,0.44,2.16,-1.46,2.33,0.65,0,0,1
0.66,-1.68,-0.53,0.64,0.54,-0.77,1.09,0.32,0,0,1
0.72,2.11,1.58,-0.75,-2.98,3.14,-2.47,-2.63,0,0,1
0.59,3.85,1.12,-2.12,-0.2,1.05,-2.46,-2.28,0,0,1
1.17,-1.09,-0.21,-0.72,0.53,0.05,0.87,0.69,0,0,1
0.74,1.51,1.75,-0.69,-1.6,1.13,-1.09,-0.94,0,0,1
0.63,1.18,1.72,-0.66,1.22,-1.92,1.96,0.73,0,0,1
-1.29,0.4,0.0,-1.75,0.02,0.36,-1.64,-0.29,0,0,1
2.45,-1.01,-0.38,-1.38,-1.1,1.05,-1.18,0.53,0,0,1
-0.82,-2.85,-1.32,1.75,0.27,-1.07,0.93,0.86,0,0,1
1.39,-0.14,0.58,-1.04,0.28,-0.52,1.12,1.68,0,0,1
-1.06,0.86,0.1,-0.91,0.21,-0.14,-0.84,0.35,0,0,1
-1.44,0.02,-0.31,-0.54,-0.57,1.27,-1.19,0.23,0,0,1
-2.48,4.0,1.24,-1.98,0.3,2.06,-1.14,-1.02,0,0,1
-0.78,-1.28,-1.54,0.18,3.06,-2.03,3.59,4.08,0,0,1
0.88,3.63,2.12,-0.2,-0.98,2.21,-0.44,-3.42,0,0,1
-0.38,2.7,0.63,-1.63,-1.19,2.42,-2.04,-0.44,0,0,1
-0.46,0.47,1.53,-0.84,-4.79,3.28,-4.72,-2.69,0,0,1
-1.15,0.06,-1.3,-0.89,1.79,1.26,1.25,-0.99,0,0,1
1.51,-0.34,1.16,-2.88,-1.75,0.48,-2.59,-0.5,0,0,1
-0.01,-0.83,0.92,0.33,-2.18,-0.11,-1.32,0.95,0,0,1
-1.39,0.76,-0.05,0.67,0.06,1.09,0.61,-0.38,0,0,1
0.63,-0.71,-0.3,-0.74,1.45,-1.11,0.72,-1.26,0,0,1
-0.6,1.51,1.47,-1.67,-0.25,1.29,0.08,-1.0,0,0,1
-0.44,0.64,1.59,1.64,-0.19,0.1,1.8,-0.81,0,0,1
-2.37,1.24,0.48,0.1,0.64,-0.26,-0.52,-2.13,0,0,1
-1.19,0.84,1.17,-1.0,-3.07,1.82,-2.47,1.42,0,0,1
-1.48,1.57,-0.56,2.05,2.49,-0.37,1.94,-2.89,0,0,1
-0.32,-1.31,-0.58,0.23,1.4,-1.5,1.72,0.55,0,0,1
-0.18,-0.36,-0.83,-2.86,3.7,-2.61,0.93,0.69,0,0,1
1.12,2.46,1.03,0.47,-0.67,1.25,0.06,-2.42,0,0,1
3.24,-0.27,2.15,2.86,-2.97,0.79,1.32,-0.35,0,0,1
2.57,0.41,0.22,-1.31,-0.02,1.37,0.79,0.29,0,0,1
0.38,0.74,-0.26,0.86,1.74,0.59,2.64,-2.08,0,0,1
-0.99,0.86,0.9,-0.72,-1.36,0.9,-1.46,-1.19,0,0,1
2.67,3.93,1.79,-3.18,-0.38,1.89,-2.39,-4.23,0,0,1
-0.2,-3.4,-2.1,1.01,1.26,-1.33,1.76,1.57,0,0,1
-1.68,-2.93,-0.17,2.58,1.47,0.67,-1.19,-0.59,1,0,0
-1.3,-1.28,0.05,0.19,-2.54,-1.18,1.57,-2.1,1,0,0
0.51,1.62,0.6,-1.62,1.39,-0.16,-2.58,0.32,1,0,0
2.92,-2.41,0.61,4.98,2.14,2.41,-1.3,0.94,1,0,0
0.7,1.63,0.13,2.05,3.87,1.95,-5.5,0.96,1,0,0
-1.18,2.08,-0.69,-1.85,4.95,1.0,-6.6,3.32,1,0,0
-0.88,0.13,-0.46,3.31,0.33,0.84,0.62,-2.01,1,0,0
1.7,0.9,1.23,-1.91,-1.19,-0.99,0.8,0.05,1,0,0
3.03,0.05,0.93,-2.59,-0.19,0.58,-1.81,2.68,1,0,0
0.15,0.38,-0.2,-2.51,-0.96,-1.19,-0.67,1.62,1,0,0
0.29,2.62,-0.21,0.78,2.95,0.94,0.22,0.17,1,0,0
1.09,-1.36,0.54,-0.06,4.14,1.42,-6.3,3.37,1,0,0
-0.73,-1.53,0.59,-1.25,1.66,-0.4,-1.76,1.01,1,0,0
0.43,5.66,0.27,-3.58,1.22,-1.36,-0.13,0.4,1,0,0
-0.81,0.38,-0.37,3.49,2.65,1.47,-1.14,-0.85,1,0,0
1.27,0.29,1.02,-2.29,-2.47,-1.79,-1.11,-0.27,1,0,0
-1.02,1.67,-0.56,1.64,2.1,0.45,-0.4,-0.28,1,0,0
3.13,-0.24,1.46,-2.64,-1.87,-0.99,1.11,1.26,1,0,0
-2.15,-3.48,-1.93,-1.69,-1.02,-0.02,0.27,2.72,1,0,0
0.46,-0.56,-0.05,-0.75,-2.52,-0.88,4.69,-0.4,1,0,0
-1.56,-1.07,-0.17,0.89,-0.72,-0.33,-0.07,-1.34,1,0,0
-1.12,-4.06,-0.97,-0.29,-0.52,0.22,1.21,2.32,1,0,0
-1.34,0.7,-1.03,-1.69,-2.91,-2.13,1.8,0.03,1,0,0
0.21,-2.11,-0.65,-3.07,-2.53,-1.08,2.11,2.85,1,0,0
-0.15,0.47,0.05,0.03,3.67,1.76,-4.08,1.55,1,0,0
-0.82,1.08,-0.89,0.43,-0.02,-0.11,0.29,0.01,1,0,0
0.54,0.32,0.87,-0.82,0.42,-0.74,-1.37,0.13,1,0,0
-1.6,0.63,0.34,-0.85,-4.07,-2.45,3.84,-3.68,1,0,0
3.44,1.12,2.37,-1.21,2.24,0.78,-6.5,1.05,1,0,0
0.96,-5.03,0.9,0.51,-1.53,0.28,-0.63,0.63,1,0,0
-4.75,-0.97,-2.58,-0.37,-1.89,-1.41,1.34,-0.36,1,0,0
3.5,-3.18,1.27,0.71,0.05,1.19,-2.08,2.07,1,0,0
-1.13,-0.22,-1.31,1.48,-0.84,0.23,2.16,-0.21,1,0,0
-0.63,0.61,-0.52,0.52,-2.03,-0.55,1.06,-1.25,1,0,0
-0.09,1.52,0.1,2.98,-0.45,-0.02,2.21,-3.07,1,0,0
0.15,6.35,0.98,-3.49,0.85,-1.5,-2.85,-0.99,1,0,0
0.61,-2.16,0.37,0.56,-1.72,-0.29,-0.9,-0.29,1,0,0
-0.98,1.33,0.41,-0.27,0.53,-0.28,-0.06,-1.53,1,0,0
1.25,-0.79,1.11,-0.34,1.02,-0.49,-4.38,0.98,1,0,0
-0.8,-0.69,-0.91,-0.89,-0.85,-0.32,2.09,0.75,1,0,0
-1.26,4.09,-0.65,2.67,2.03,1.43,1.89,-2.64,1,0,0
-1.92,-1.65,-0.65,3.01,0.83,0.56,-0.95,-1.21,1,0,0
0.25,-3.43,-0.15,0.04,0.48,0.75,0.0,2.04,1,0,0
-0.02,1.54,-0.19,-0.79,-1.95,-0.67,1.35,-0.77,1,0,0
-1.37,4.06,-0.42,-1.41,2.73,0.86,-3.84,-0.82,1,0,0
0.86,-0.83,-0.04,-0.32,1.76,1.21,-0.16,1.95,1,0,0
1.84,0.44,0.81,1.13,-0.85,0.94,1.44,-1.57,1,0,0
2.63,-1.23,1.08,-0.1,-1.47,0.39,1.3,0.22,1,0,0
-1.61,2.36,-0.5,-0.2,0.22,-1.02,3.7,-1.78,1,0,0
-4.3,-2.33,-2.08,0.42,-1.82,-0.93,-0.16,-0.79,1,0,0
-1.86,0.26,-1.32,-0.52,-0.38,-0.23,2.93,0.01,1,0,0
1.07,0.58,0.54,-1.38,1.12,0.42,-1.91,1.46,1,0,0
-1.5,-0.23,0.02,-0.46,0.27,-0.46,-3.05,-0.76,1,0,0
-0.35,3.54,0.48,-2.36,1.73,-0.83,-1.7,-0.35,1,0,0
1.53,-2.76,1.07,-0.1,-2.24,-0.68,1.25,0.01,1,0,0
3.43,-1.51,0.29,-0.62,1.43,2.24,-1.6,3.65,1,0,0
2.09,-0.54,0.82,1.17,2.33,1.71,-2.67,1.32,1,0,0
3.16,-3.24,0.7,2.02,2.23,2.0,-0.69,3.28,1,0,0
-2.49,-1.03,-2.12,2.06,-0.17,1.07,4.02,-0.04,1,0,0
-0.59,-0.5,-0.61,-1.85,-0.97,-0.98,0.7,0.92,1,0,0
-1.53,-1.71,-0.5,-0.04,-2.04,-1.25,4.24,-0.99,1,0,0
-2.52,0.82,-0.94,2.05,-0.36,0.1,3.1,-2.63,1,0,0
2.12,-0.35,0.97,-0.63,1.22,1.14,0.63,1.22,1,0,0
-0.25,0.86,-0.33,-0.25,-0.29,0.17,1.5,-0.2,1,0,0
0.54,-1.02,0.25,-1.5,-0.76,-0.71,-0.07,1.74,1,0,0
0.93,1.24,0.45,-0.56,1.13,0.93,0.24,-0.3,1,0,0
-0.93,0.61,-0.56,-2.01,-0.13,-1.17,-0.81,0.73,1,0,0
-1.48,-4.98,-0.74,-0.19,-2.19,-0.69,1.93,1.1,1,0,0
1.02,-1.27,0.17,0.94,1.65,1.81,1.34,0.92,1,0,0
1.65,0.28,-0.04,0.58,-0.22,0.57,1.04,0.8,1,0,0
2.25,0.47,-0.16,-0.87,-0.88,1.42,2.37,1.08,1,0,0
0.93,-1.8,-0.11,1.07,3.51,2.28,-3.62,3.0,1,0,0
0.04,-0.59,0.34,0.39,-2.43,-0.99,-2.3,-1.11,1,0,0
1.73,4.52,0.91,-1.7,-0.0,-1.2,-1.96,-0.62,1,0,0
0.57,-1.18,1.59,-0.8,0.73,0.05,-0.37,-0.86,1,0,0
2.41,1.96,0.91,0.1,0.36,0.33,1.8,-0.49,1,0,0
1.94,-1.47,1.11,-1.97,0.3,-0.16,-1.38,2.2,1,0,0
3.43,1.36,1.54,-2.88,-1.85,-1.09,1.37,0.9,1,0,0
-2.01,1.69,0.52,2.12,1.7,-0.0,-1.17,-3.38,1,0,0
-0.8,-1.72,-0.87,2.79,1.57,1.56,1.17,0.42,1,0,0
-1.35,0.46,-0.69,1.27,-0.47,-0.6,0.89,-0.91,1,0,0
-0.02,-0.99,-0.35,0.34,-0.53,0.4,1.76,0.53,1,0,0
-1.76,-0.57,-0.24,-0.28,-0.38,-0.52,0.13,-1.13,1,0,0
-0.02,-1.1,1.45,-0.68,0.24,-0.76,-3.08,-1.01,1,0,0
-0.56,0.3,-0.46,-1.17,-0.96,-0.89,-1.99,0.84,1,0,0
1.12,2.12,-0.23,-2.26,-1.87,-0.96,3.63,1.0,1,0,0
-5.58,3.13,-1.57,-2.53,-3.5,-3.68,4.61,-3.79,1,0,0
-1.75,-1.74,0.54,1.73,-0.11,-1.2,-0.29,-1.84,1,0,0
0.58,-0.69,0.59,0.88,3.46,1.85,-3.88,1.08,1,0,0
-0.17,0.86,0.33,1.94,-0.68,-1.18,1.64,-2.14,1,0,0
-1.35,-3.11,-1.05,0.69,-0.67,0.0,3.06,1.22,1,0,0
-0.72,0.54,-0.54,0.03,-2.43,-0.96,5.01,-1.66,1,0,0
-0.28,0.38,0.84,-0.12,-1.68,-1.21,-1.38,-1.99,1,0,0
0.31,1.67,0.61,-1.12,1.4,-0.86,0.41,0.23,1,0,0
