@relation SyntheticData-N_1200-D_4-Nmin_140-Zmin_32-CL_1_1-R_0
@attribute X0 real [-4.08, 4.55]
@attribute X1 real [-4.07, 3.46]
@attribute X2 real [-2.98, 3.23]
@attribute X3 real [-4.93, 5.87]
@attribute cluster_idx {0,1}
@attribute is_noise {0,1}
@attribute Class {0,1}
@inputs X0,X1,X2,X3,cluster_idx,is_noise
@output Class
@data
-2.3,1.95,-2.1,0.41,0,0,1
-2.27,2.86,0.73,1.49,0,0,1
1.22,0.14,1.06,-0.15,0,0,1
-0.75,0.46,-1.43,-0.75,0,0,1
0.18,2.59,1.45,1.69,0,0,1
0.19,-0.14,-0.42,-0.34,0,0,1
0.62,-1.76,-1.49,-2.63,0,0,1
-4.08,2.52,-2.36,1.53,0,0,1
0.63,1.18,1.5,0.38,0,0,1
-1.03,2.1,0.63,0.95,0,0,1
3.44,-1.48,2.3,-0.62,0,0,1
2.31,-0.67,0.15,-2.38,0,0,1
0.99,-0.26,0.48,-0.67,0,0,1
-1.19,0.74,-2.05,-1.09,0,0,1
-0.15,-0.05,-0.23,0.91,0,0,1
-0.71,1.77,-0.63,0.08,0,0,1
2.43,-2.03,1.0,-1.46,0,0,1
1.62,-0.91,0.97,-0.51,0,0,1
0.95,0.58,0.77,-0.73,0,0,1
0.87,0.95,0.23,0.43,0,0,1
0.06,-0.73,-1.0,-0.49,0,0,1
1.53,-0.27,0.41,-0.92,0,0,1
-0.93,1.51,-2.14,0.01,0,0,1
1.55,-1.24,0.21,-1.64,0,0,1
1.18,-0.05,2.7,1.16,0,0,1
0.57,-0.25,0.51,-0.08,0,0,1
-0.53,1.14,-1.89,-0.82,0,0,1
-0.76,0.26,-0.15,-0.24,0,0,1
-1.41,1.44,-1.99,0.36,0,0,1
1.08,-1.63,0.26,-1.71,0,0,1
0.91,1.13,1.2,0.27,0,0,1
-1.58,1.54,-0.65,1.1,0,0,1
1.32,-1.56,0.08,-1.37,0,0,1
3.82,-2.01,2.11,-2.35,0,0,1
-0.78,0.55,-0.71,-0.75,0,0,1
-2.76,3.32,-1.5,1.44,0,0,1
-2.15,0.59,-2.31,-0.5,0,0,1
2.04,-0.91,2.2,-0.1,0,0,1
-0.02,1.45,0.9,0.67,0,0,1
-3.02,3.21,-1.41,0.9,0,0,1
1.31,0.68,1.88,0.55,0,0,1
0.53,-0.28,0.32,-0.14,0,1,0
0.12,2.24,1.26,1.76,0,0,1
-2.34,2.99,0.33,2.27,0,0,1
2.23,-0.88,2.09,-0.01,0,0,1
0.58,0.69,-0.02,0.37,0,0,1
-0.36,2.25,0.03,1.46,0,0,1
1.4,-0.24,0.47,-1.75,0,0,1
0.13,1.88,1.16,0.06,0,0,1
1.6,-0.91,0.02,-1.88,0,0,1
2.4,-1.69,0.06,-1.95,0,0,1
1.01,-0.37,-0.37,-1.39,0,1,0
2.44,-0.94,0.78,-1.71,0,0,1
-2.05,1.77,-0.69,0.1,0,0,1
2.7,-0.2,1.57,-0.14,0,0,1
3.03,-0.63,2.17,-1.2,0,0,1
0.72,-0.38,-0.51,-1.56,0,0,1
2.71,-1.63,0.34,-2.73,0,0,1
-1.2,0.41,-1.35,-0.41,0,0,1
-1.21,1.4,-0.69,-0.38,0,1,0
-0.55,0.4,-0.76,-0.32,0,0,1
-2.1,2.07,-0.81,0.83,0,0,1
-1.88,3.1,-1.44,-0.38,0,0,1
1.27,0.32,1.23,-0.83,0,0,1
-0.65,1.36,0.09,0.11,0,0,1
0.55,-0.08,-0.31,-1.37,0,1,0
1.97,-0.45,2.44,0.01,0,0,1
0.17,0.48,0.29,0.34,0,0,1
3.08,-0.25,1.86,-1.12,0,0,1
-0.75,1.46,0.33,0.53,0,0,1
-0.51,1.78,0.94,0.64,0,0,1
1.09,-0.67,0.6,-0.63,0,0,1
4.55,-2.39,1.97,-2.31,0,0,1
-0.84,1.5,-0.09,0.86,0,0,1
-2.89,1.42,-2.1,0.58,0,0,1
-0.69,0.53,-0.77,-0.56,0,0,1
-2.05,3.46,0.36,1.39,0,0,1
0.07,1.78,0.79,-0.1,0,0,1
-1.62,3.16,-0.67,0.48,0,0,1
0.1,1.09,0.92,0.28,0,0,1
0.36,1.11,0.76,-1.07,0,0,1
-0.96,0.38,-1.54,-0.64,0,0,1
-2.52,1.83,-2.98,-0.66,0,0,1
-0.22,0.28,-2.43,-1.59,0,0,1
0.93,0.05,0.52,0.15,0,0,1
-1.74,2.03,-0.41,0.65,0,0,1
3.41,-0.91,0.63,-2.17,0,0,1
0.11,0.56,-0.31,-0.72,0,0,1
-0.44,0.26,-0.83,0.44,0,0,1
-0.25,0.59,0.58,-0.38,0,0,1
-1.54,2.01,-0.38,1.27,0,0,1
0.59,-0.1,-0.49,-1.01,0,1,0
1.41,-0.78,1.52,-0.62,0,0,1
1.06,-0.35,1.73,-0.03,0,0,1
-1.08,0.35,-2.84,-1.49,0,0,1
0.51,-0.29,-0.24,-0.16,0,0,1
-0.31,1.08,0.93,0.39,0,0,1
4.18,-2.39,1.73,-2.44,0,0,1
0.22,1.4,0.1,0.12,0,0,1
-1.33,0.89,-0.63,0.61,0,0,1
-0.15,0.99,0.74,-0.12,0,0,1
-0.12,-0.32,-0.25,0.04,0,0,1
2.12,-0.51,0.83,-1.73,0,0,1
1.51,-0.33,2.16,0.95,0,0,1
1.08,-1.0,-0.74,-2.77,0,0,1
-0.72,1.35,-1.49,0.8,0,0,1
3.72,-0.67,3.23,-0.32,0,0,1
2.05,-0.76,0.74,-1.7,0,0,1
4.11,-1.33,1.73,-1.44,0,0,1
-3.52,3.01,-0.93,2.27,0,0,1
0.7,0.45,1.5,1.12,0,0,1
-0.16,0.52,-1.67,-0.99,0,0,1
-0.71,2.26,0.29,0.54,0,0,1
0.65,0.53,0.58,-0.63,0,0,1
-2.74,0.87,-1.64,-0.09,0,0,1
-1.34,1.44,-1.57,-0.48,0,0,1
-0.04,1.01,-0.04,0.2,0,0,1
-1.49,1.14,-0.48,0.14,0,0,1
0.25,-0.19,-0.13,-0.01,0,0,1
0.42,1.29,0.67,0.41,0,0,1
0.69,-0.4,-1.42,-2.63,0,0,1
0.51,0.81,0.25,-0.81,0,0,1
1.03,0.73,-0.52,-1.38,0,0,1
-0.47,1.36,0.51,-0.14,0,0,1
1.24,-0.22,0.48,-0.22,0,0,1
0.75,-0.11,-0.05,-0.36,0,0,1
0.7,0.72,-0.01,-0.72,0,0,1
2.98,-0.19,1.67,-0.98,0,0,1
0.15,-0.22,-0.68,-1.57,0,0,1
-1.38,2.38,-0.81,0.23,0,0,1
0.93,-0.4,-0.52,-0.85,0,0,1
1.86,-0.64,0.25,-0.56,0,0,1
1.96,0.2,1.47,-1.06,0,0,1
-0.99,0.59,-0.32,1.19,0,0,1
1.85,-0.82,1.06,-1.19,0,0,1
1.42,-0.15,1.67,-0.11,0,0,1
-0.78,2.21,0.14,1.16,0,0,1
1.85,-1.18,1.26,-0.55,0,0,1
1.4,1.05,1.0,0.98,0,0,1
3.53,-1.73,1.52,-1.97,0,0,1
0.14,-0.39,0.39,0.38,1,1,1
-0.56,0.51,-0.1,0.68,1,0,0
0.03,-0.04,-0.39,1.61,1,0,0
-0.61,0.42,0.22,0.96,1,0,0
0.07,-0.34,0.12,-0.29,1,0,0
-1.02,1.0,-0.77,2.34,1,0,0
-1.77,1.62,-0.14,1.5,1,0,0
-2.25,2.13,-0.46,2.64,1,0,0
1.48,-1.51,-0.04,-0.62,1,0,0
-0.57,0.21,0.39,-1.44,1,0,0
1.71,-1.96,0.87,-2.45,1,0,0
1.54,-1.68,0.27,0.64,1,0,0
2.69,-2.9,0.12,-1.79,1,0,0
0.57,-0.75,0.15,0.36,1,0,0
-1.2,1.27,-0.91,0.63,1,0,0
-1.29,0.87,0.78,-1.55,1,0,0
1.53,-1.2,-0.88,4.23,1,0,0
-0.69,0.07,0.78,-2.95,1,0,0
-0.29,0.09,-0.15,-0.18,1,0,0
-0.27,-0.06,0.12,-1.98,1,0,0
-0.15,-0.45,0.95,-2.85,1,0,0
2.88,-2.95,0.4,0.67,1,0,0
-1.02,0.79,-0.4,0.29,1,0,0
1.56,-2.13,1.92,-3.56,1,0,0
0.42,-0.52,0.03,0.57,1,0,0
-2.09,2.08,-1.29,3.32,1,0,0
-1.7,1.52,-0.72,1.83,1,0,0
1.36,-1.48,-0.38,0.02,1,0,0
2.08,-2.26,0.75,-0.14,1,0,0
1.96,-1.98,0.06,-0.17,1,0,0
0.72,-0.88,0.03,0.61,1,0,0
-1.28,0.83,0.69,-1.92,1,0,0
0.83,-1.1,0.26,0.0,1,0,0
-1.57,1.19,-0.03,-1.59,1,0,0
-0.34,0.0,0.25,-1.59,1,0,0
-0.31,0.28,-0.9,1.77,1,0,0
0.42,-0.74,0.48,-0.63,1,0,0
0.29,-0.38,-0.01,-0.3,1,0,0
0.13,-0.57,0.99,-3.28,1,0,0
-1.35,0.92,-0.34,-2.95,1,0,0
-0.63,0.36,0.09,-0.3,1,0,0
-2.37,2.23,-0.42,0.68,1,0,0
0.65,-0.98,0.52,-2.0,1,0,0
-0.47,0.12,0.41,-1.95,1,0,0
-1.97,1.72,-0.12,1.04,1,0,0
1.57,-1.75,0.43,-0.57,1,0,0
-2.43,2.04,-0.12,0.49,1,1,1
-0.42,0.33,-0.81,0.83,1,0,0
-0.56,0.22,0.17,-1.42,1,0,0
1.99,-2.03,-0.19,-1.08,1,0,0
0.2,-0.36,0.43,-0.71,1,0,0
-0.0,-0.05,-0.15,0.79,1,0,0
-1.22,0.97,0.01,0.23,1,0,0
-1.91,1.6,-0.08,-0.02,1,0,0
-0.5,0.13,0.16,-0.6,1,0,0
0.97,-1.05,-0.14,0.57,1,0,0
3.05,-3.2,0.15,-2.65,1,0,0
0.41,-0.79,0.71,-1.35,1,0,0
-1.51,0.88,0.8,-3.0,1,0,0
-0.17,-0.22,0.23,-2.24,1,0,0
-3.01,2.84,-0.81,1.43,1,0,0
0.72,-0.82,0.23,0.71,1,0,0
-0.31,0.13,-0.1,0.88,1,0,0
-0.24,0.06,-0.2,0.46,1,0,0
2.01,-2.12,0.45,0.7,1,0,0
0.9,-0.83,-0.88,1.7,1,0,0
-0.24,-0.27,0.82,-1.31,1,0,0
-1.08,0.74,-0.2,0.44,1,0,0
1.78,-1.88,-0.05,-0.1,1,0,0
-0.16,0.05,-0.12,1.13,1,0,0
-0.85,0.26,0.86,-2.75,1,0,0
-0.52,0.47,-0.34,2.57,1,0,0
-0.62,0.37,-0.04,1.02,1,0,0
-1.62,1.3,-0.24,-0.31,1,0,0
-0.58,0.34,-0.02,-1.74,1,0,0
-1.34,1.07,-0.16,-0.71,1,0,0
-0.07,-0.1,0.05,0.7,1,0,0
-0.17,0.05,-0.13,0.71,1,0,0
1.7,-1.87,0.39,-1.21,1,0,0
0.13,-0.4,0.05,-1.05,1,0,0
3.64,-3.48,-0.6,2.03,1,0,0
0.38,-0.76,0.68,-1.36,1,0,0
-0.71,0.42,-0.12,0.13,1,0,0
-1.24,0.96,-0.33,-0.11,1,0,0
-0.16,-0.25,0.43,-2.34,1,0,0
-1.15,0.78,-0.2,-0.56,1,0,0
0.97,-1.21,0.22,-1.79,1,0,0
-0.05,0.06,-0.25,2.29,1,0,0
-2.41,2.09,-0.26,0.03,1,0,0
-1.08,0.75,0.21,0.15,1,0,0
1.38,-1.66,0.44,-1.52,1,0,0
1.2,-1.27,-0.32,0.18,1,0,0
0.04,-0.15,-0.59,0.64,1,1,1
-2.91,2.74,-0.55,1.69,1,0,0
1.58,-1.67,-0.08,-0.44,1,0,0
-0.44,-0.04,0.72,-2.44,1,0,0
-1.13,0.82,0.51,-0.41,1,0,0
2.54,-2.82,0.6,-3.68,1,0,0
0.81,-0.51,-0.73,3.05,1,0,0
-2.46,2.29,-0.44,0.79,1,0,0
1.22,-1.17,-0.2,2.3,1,0,0
-0.49,0.35,0.1,1.47,1,0,0
0.06,-0.17,0.21,2.01,1,0,0
-0.11,-0.05,-0.07,1.07,1,0,0
0.78,-0.62,-1.22,2.53,1,0,0
1.38,-1.39,-0.57,0.67,1,0,0
-0.42,0.06,0.27,-1.18,1,0,0
0.1,-0.25,-0.16,-0.33,1,0,0
0.97,-1.03,-0.48,0.18,1,0,0
-0.91,0.69,-0.1,0.66,1,0,0
-1.48,1.19,-0.32,0.83,1,0,0
-1.04,0.67,0.42,-0.49,1,0,0
0.9,-0.9,-0.66,1.99,1,0,0
-0.04,-0.29,0.46,-0.03,1,0,0
0.59,-0.66,0.08,1.01,1,0,0
-0.9,0.86,-0.68,2.73,1,0,0
0.6,-0.8,0.18,-0.58,1,0,0
0.51,-0.91,0.56,-1.64,1,0,0
1.85,-1.99,0.22,-0.48,1,0,0
-1.21,1.16,-0.82,1.08,1,0,0
-1.55,1.34,-0.99,0.8,1,0,0
-1.58,1.12,0.64,-1.17,1,0,0
1.55,-1.66,0.05,-0.27,1,0,0
1.03,-1.4,0.86,-3.34,1,0,0
3.03,-3.02,0.32,-0.48,1,0,0
1.97,-2.27,0.59,-2.86,1,0,0
-3.23,2.43,0.75,-2.86,1,0,0
0.52,-0.54,-0.33,1.89,1,0,0
-0.62,0.57,-0.69,3.14,1,0,0
-0.39,0.24,-0.27,1.0,1,0,0
0.58,-0.67,-0.28,-1.85,1,0,0
-0.37,-0.07,0.74,-1.15,1,0,0
-0.5,0.35,0.05,1.75,1,0,0
-1.45,0.89,0.78,-3.29,1,0,0
-0.48,0.3,-0.03,1.74,1,0,0
-0.14,0.04,-0.68,1.74,1,0,0
-1.14,0.68,0.38,-1.69,1,0,0
-0.01,-0.09,0.17,-0.12,1,0,0
-2.34,2.14,0.13,2.36,1,0,0
0.21,-0.22,-0.51,2.13,1,0,0
0.21,-0.48,0.12,-0.85,1,0,0
0.92,-1.04,0.07,-0.1,1,0,0
1.8,-1.86,-0.2,0.57,1,0,0
-1.21,0.8,0.21,-0.64,1,0,0
-1.03,0.83,-0.38,0.01,1,0,0
-0.31,0.26,-0.44,0.89,1,0,0
0.49,-0.47,-0.66,0.42,1,0,0
3.87,-3.73,0.01,0.11,1,0,0
-0.41,0.27,-0.1,0.68,1,0,0
0.63,-0.79,-0.45,-1.11,1,0,0
-1.22,1.07,-0.47,1.82,1,0,0
