@relation SyntheticData-N_600-D_8-Nmin_140-Zmin_4-CL_3_2-R_0
@attribute X0 real [-5.12, 3.28]
@attribute X1 real [-5.25, 4.65]
@attribute X2 real [-5.40, 5.35]
@attribute X3 real [-6.32, 5.72]
@attribute X4 real [-5.14, 5.92]
@attribute X5 real [-4.19, 4.68]
@attribute X6 real [-5.37, 5.05]
@attribute X7 real [-4.57, 4.37]
@attribute cluster_idx {0,1,2,3,4}
@attribute is_noise {0,1}
@attribute Class {0,1}
@inputs X0,X1,X2,X3,X4,X5,X6,X7,cluster_idx,is_noise
@output Class
@data
-2.23,-0.14,0.12,-2.05,-1.6,-1.1,-1.34,0.19,0,0,1
-2.2,1.54,-1.94,-2.55,0.36,1.54,-0.91,-1.28,0,0,1
-1.21,-0.39,-1.02,-2.03,-1.13,0.06,1.08,-2.01,0,0,1
-0.11,1.19,-0.46,2.04,-2.17,-1.52,-2.17,-1.47,0,0,1
-0.64,-2.35,0.73,-0.33,2.99,-0.17,-0.81,0.65,0,0,1
-1.06,3.03,0.04,1.59,-1.38,2.11,-1.17,-0.53,0,0,1
0.35,1.87,-0.09,0.39,-1.8,0.78,1.62,-0.08,0,0,1
-0.01,-0.35,1.02,1.7,-2.29,0.15,-0.76,-0.15,0,0,1
-2.15,2.09,1.04,1.0,-1.58,1.35,-0.64,-1.26,0,0,1
-0.86,3.6,3.06,3.41,2.96,3.75,-1.21,1.89,0,0,1
-0.35,-1.07,0.1,-1.12,3.17,-0.66,-0.91,1.27,0,0,1
-3.41,2.48,0.15,-0.38,-3.98,-0.16,-5.31,0.18,0,0,1
1.12,-0.9,0.1,1.2,-1.21,-1.38,0.88,-1.0,0,0,1
-0.43,-2.29,-1.61,-0.74,2.0,-2.69,-2.47,-0.62,0,0,1
-3.53,1.89,1.26,0.45,-1.12,0.63,-3.01,-0.97,0,0,1
-0.36,1.8,2.56,2.23,-0.38,3.58,0.85,1.44,0,0,1
-5.12,0.96,-1.05,-3.68,-4.23,-0.75,-3.06,-2.51,0,0,1
-0.79,-2.48,0.14,-0.59,2.74,-1.56,-1.19,-0.59,0,0,1
-0.75,0.96,-1.39,0.16,0.46,-0.33,-2.39,-0.7,0,0,1
0.05,-1.43,-0.38,-0.43,-0.32,-1.98,-0.01,-0.45,0,0,1
-1.05,-0.57,-1.77,-0.92,-1.51,-0.87,-0.67,-2.22,0,0,1
-0.62,-1.71,-0.11,-0.74,-0.57,-1.06,-0.49,-0.16,0,0,1
-3.2,-0.39,-0.23,-2.0,-1.31,-0.68,-1.7,-2.08,0,0,1
1.89,-0.73,-2.85,-1.0,-1.12,-2.01,0.5,-0.87,0,0,1
0.51,2.17,1.42,2.17,-1.34,1.04,-0.81,2.34,0,0,1
