@relation SyntheticData-N_600-D_16-Nmin_100-Zmin_16-CL_2_2-R_0
@attribute X0 real [-8.23, 7.93]
@attribute X1 real [-8.99, 6.86]
@attribute X2 real [-6.95, 7.01]
@attribute X3 real [-6.58, 6.20]
@attribute X4 real [-7.20, 7.15]
@attribute X5 real [-6.69, 8.00]
@attribute X6 real [-6.96, 8.03]
@attribute X7 real [-7.60, 6.88]
@attribute X8 real [-6.67, 7.65]
@attribute X9 real [-6.32, 6.91]
@attribute X10 real [-7.23, 6.19]
@attribute X11 real [-8.02, 9.51]
@attribute X12 real [-7.23, 5.20]
@attribute X13 real [-7.60, 8.81]
@attribute X14 real [-5.46, 5.93]
@attribute X15 real [-9.39, 5.94]
@attribute cluster_idx {0,1,2,3}
@attribute is_noise {0,1}
@attribute Class {0,1}
@inputs X0,X1,X2,X3,X4,X5,X6,X7,X8,X9,X10,X11,X12,X13,X14,X15,cluster_idx,is_noise
@output Class
@data
-4.67,-0.39,0.58,-0.4,-4.62,-1.13,-2.24,-2.31,-2.37,2.31,-1.66,-2.72,-0.28,2.73,0.57,-1.27,0,0,1
2.67,4.0,2.15,-3.19,0.58,0.34,-1.84,1.39,-2.5,4.09,2.61,0.88,1.89,-0.81,1.81,1.82,0,0,1
-2.69,-1.72,-0.51,-0.6,-5.83,-1.4,2.49,0.77,1.27,3.5,0.05,2.54,0.97,-2.63,-1.43,3.55,0,0,1
0.66,-0.8,-4.99,-0.83,-0.96,-1.77,-2.86,-1.2,0.97,0.65,-2.25,4.97,2.34,-0.39,-1.02,-1.8,0,0,1
-3.78,-3.96,4.82,0.78,0.8,0.48,2.47,-4.69,5.51,1.19,-2.58,1.52,0.41,-3.9,-1.34,-4.65,0,0,1
2.55,0.24,-0.21,-2.97,0.88,-1.77,0.59,4.8,-2.01,0.51,2.37,1.5,2.01,-4.56,1.8,1.95,0,0,1
-3.98,-4.97,-0.62,0.2,-0.67,2.42,-2.22,-6.14,4.1,-1.62,-6.5,-1.37,-1.6,2.61,-0.27,-4.75,0,0,1
-2.89,-0.84,1.76,0.76,-1.54,0.09,1.59,-1.33,0.55,-1.21,0.72,-0.61,0.44,-3.79,-4.06,-3.63,0,0,1
1.65,2.69,4.0,-0.56,0.18,-1.04,-3.13,0.48,-0.26,4.04,0.24,-2.09,2.27,0.63,1.04,-2.64,0,0,1
1.14,-2.68,-2.69,-1.83,-1.46,2.6,0.08,-0.09,1.55,-3.67,-2.31,0.12,-2.34,3.89,-3.28,-1.92,0,0,1
2.79,0.9,0.33,0.56,2.36,-0.46,0.37,1.3,-2.9,-1.14,3.38,-0.27,-1.64,0.04,2.08,0.34,0,0,1
-1.85,1.91,-0.04,-0.98,-0.16,0.45,0.67,-0.35,-3.47,-2.88,2.2,-2.97,-2.17,-1.48,0.8,-0.58,0,0,1
-2.3,1.35,2.12,-0.58,3.22,-0.77,-1.98,2.32,3.13,0.92,0.11,-2.28,-0.38,-0.77,-2.94,-1.28,0,1,0
-0.39,1.63,3.81,2.61,-0.02,0.5,3.47,-1.4,-0.76,0.04,2.72,0.13,-1.15,-3.05,0.6,1.76,0,0,1
