@relation SyntheticData-N_600-D_8-Nmin_60-Zmin_4-CL_2_2-R_0
@attribute X0 real [-6.29, 6.45]
@attribute X1 real [-5.15, 5.48]
@attribute X2 real [-5.25, 5.34]
@attribute X3 real [-5.37, 5.17]
@attribute X4 real [-5.56, 4.66]
@attribute X5 real [-3.45, 5.07]
@attribute X6 real [-5.20, 4.88]
@attribute X7 real [-6.04, 5.48]
@attribute cluster_idx {0,1,2,3}
@attribute is_noise {0,1}
@attribute Class {0,1}
@inputs X0,X1,X2,X3,X4,X5,X6,X7,cluster_idx,is_noise
@output Class
@data
3.19,-1.08,1.45,-2.1,1.68,-3.11,-0.56,1.46,0,0,1
1.11,-2.66,-2.27,0.36,1.9,1.89,-1.96,-0.24,0,0,1
-1.09,-0.88,-0.73,-0.63,2.36,0.77,-1.71,2.55,0,0,1
1.33,-0.94,1.07,-0.3,0.56,-0.75,0.43,0.11,0,0,1
0.53,-2.22,0.26,-1.18,0.39,-1.31,-0.93,0.5,0,0,1
0.31,0.02,1.99,-1.46,1.83,-1.04,-0.41,2.99,0,0,1
0.38,2.6,1.14,0.6,0.4,0.54,0.91,0.45,0,0,1
0.4,1.08,-0.19,0.87,-1.36,-0.56,0.49,-1.37,0,0,1
1.13,-1.77,-1.4,0.23,-1.7,-1.63,-0.0,-0.9,0,0,1
-0.21,0.98,-2.25,1.97,-1.86,1.62,-1.5,-0.48,0,0,1
-1.46,-2.53,-2.55,-0.22,3.68,1.23,-0.52,1.45,0,0,1
-0.71,-1.69,1.56,-1.69,-1.74,-1.11,-1.15,-1.99,0,0,1
-1.19,-0.34,-1.55,0.61,0.96,0.79,-0.13,0.66,0,0,1
0.09,2.77,1.64,0.71,-3.06,-2.12,1.2,1.29,0,0,1
-0.43,-2.19,-0.98,-0.29,-1.04,0.25,-2.18,0.34,0,0,1
-0.36,1.73,-0.9,0.94,-1.18,-0.81,0.75,-0.27,0,0,1
1.91,-1.85,-3.46,0.6,2.6,3.39,-2.93,-1.6,0,0,1
2.17,-1.21,0.28,0.56,-2.78,-0.05,0.12,-2.32,0,0,1
-2.42,-1.01,-0.57,0.74,0.24,1.26,-0.25,0.72,0,0,1
-4.47,-1.57,-1.46,-1.14,1.63,-0.05,-1.23,2.24,0,0,1
-0.67,-2.64,1.7,-2.01,0.39,-0.96,-0.91,-0.06,0,0,1
-1.43,0.62,-0.32,1.24,0.13,-0.41,2.23,-0.21,0,0,1
-0.9,0.54,-1.06,1.26,-1.71,-0.17,0.56,-1.39,0,0,1
0.32,-0.48,2.69,-1.13,-1.71,-2.2,0.58,-0.13,0,0,1
3.42,-1.88,0.19,-1.49,1.31,-0.9,-0.89,-0.34,0,0,1
0.19,2.07,3.07,0.64,-0.64,0.44,1.36,0.32,0,0,1
-0.46,2.47,0.53,-0.16,1.22,-1.59,0.23,3.63,0,0,1
-1.07,-1.71,2.53,-0.78,-0.71,-2.37,2.43,-1.45,0,0,1
0.35,0.94,-0.15,0.27,-0.46,0.41,-0.72,0.29,0,0,1
-1.12,0.24,-2.09,0.56,-0.2,1.26,-2.7,1.56,0,0,1
-0.23,-0.01,-2.64,0.35,1.46,-0.93,0.37,1.43,1,0,1
1.42,-1.67,2.67,0.4,-0.1,1.08,0.16,-0.79,1,0,1
-0.0,0.49,1.54,-2.59,-1.01,-1.88,0.22,2.24,1,0,1
0.6,-0.87,-4.48,1.16,4.43,-1.12,-1.94,0.17,1,0,1
-1.46,1.21,-0.72,-3.07,-0.55,-2.81,0.75,0.11,1,0,1
-0.99,0.7,-1.88,0.62,1.25,-0.23,1.75,-0.33,1,0,1
1.09,-1.65,1.54,-1.26,-1.71,-0.44,-1.1,2.33,1,0,1
-0.05,-1.54,-0.71,-1.51,-0.42,-3.45,-0.39,-0.23,1,0,1
-2.48,0.88,0.35,-0.37,-1.37,-1.04,2.91,-2.33,1,0,1
0.39,-1.36,-1.92,2.08,1.47,-0.19,1.11,-0.37,1,0,1
0.9,-0.72,3.22,-0.21,-2.46,2.52,2.92,1.57,1,0,1
0.72,0.73,3.37,-3.16,-0.37,-2.3,-1.2,0.54,1,0,1
0.6,1.06,-0.55,1.88,2.68,1.18,-1.12,1.46,1,0,1
1.54,-2.53,1.38,-1.92,-1.82,-1.76,-1.54,2.17,1,0,1
0.77,0.04,2.17,0.44,0.83,1.54,1.73,0.11,1,0,1
2.36,-2.56,0.72,-1.43,0.62,-1.98,-3.03,0.91,1,0,1
0.86,-0.54,1.49,-0.6,-0.7,-1.27,1.3,0.65,1,0,1
0.24,-0.31,-1.72,-0.79,1.99,-1.46,-1.71,0.51,1,0,1
-3.08,1.32,-2.62,0.94,-0.88,-2.61,1.9,-0.14,1,0,1
-1.91,0.82,-3.71,2.12,3.91,-2.79,0.68,-2.99,1,0,1
0.62,-1.36,2.32,0.14,-1.25,0.58,-1.05,1.04,1,0,1
-2.39,0.67,-1.13,-0.26,-0.14,-1.11,1.96,-2.42,1,0,1
-0.03,-0.11,3.3,-0.31,-2.48,1.45,1.59,1.42,1,0,1
-2.28,1.75,-1.78,3.13,0.97,0.08,2.3,-1.48,1,0,1
-0.02,-0.24,-0.03,-0.07,0.8,0.32,-0.07,-0.47,1,0,1
0.98,-1.06,1.43,2.34,-0.36,2.15,0.02,1.67,1,0,1
0.22,0.25,2.46,2.07,-0.99,2.09,-0.63,2.87,1,0,1
-2.93,1.24,-2.24,2.15,0.34,-0.44,1.74,-0.62,1,0,1
1.09,-0.67,1.9,1.05,-0.42,1.82,0.26,2.35,1,0,1
-0.31,0.42,0.27,1.38,-0.49,1.01,1.82,1.79,1,0,1
-1.34,-0.47,-0.95,-1.52,-0.37,-0.18,-1.18,-0.87,2,0,0
0.94,2.56,-3.57,-1.4,2.94,-0.88,1.55,-0.24,2,0,0
-3.04,-3.15,1.83,1.26,-2.44,-1.3,-0.29,-0.98,2,0,0
-1.22,0.73,-2.01,-1.91,-0.26,1.32,-3.52,-1.62,2,0,0
-0.28,-0.91,-1.48,-1.39,0.94,0.22,1.2,0.15,2,0,0
0.22,-0.34,-2.32,-2.16,-0.54,2.67,-3.26,-1.25,2,0,0
-2.48,3.52,-0.72,0.08,1.0,-1.57,-1.37,-1.33,2,0,0
0.32,1.86,-1.25,-3.03,-0.39,4.26,-3.85,-0.87,2,0,0
0.47,-2.2,-1.12,0.33,-1.24,1.42,-0.04,0.45,2,0,0
0.4,-0.53,-3.66,0.7,3.53,-0.87,0.73,-0.83,2,0,0
-1.22,-1.87,1.01,-1.1,-2.14,-0.53,0.49,-0.91,2,0,0
-2.54,-0.56,-0.47,-0.95,-0.79,1.25,-4.11,-1.85,2,0,0
-2.33,-0.69,1.97,-1.04,-1.95,1.1,-2.59,-1.32,2,0,0
-1.57,-0.38,-0.93,-1.41,-0.11,0.55,0.2,0.87,2,0,0
-2.23,-0.29,0.09,1.62,0.18,-0.85,-0.28,-0.23,2,0,0
-2.66,-4.71,1.44,-1.09,-2.84,0.52,-0.56,0.24,2,0,0
0.21,-4.94,-1.78,-0.6,1.75,-0.53,1.71,-0.76,2,0,0
0.4,0.56,-1.58,-0.4,-1.19,1.32,-1.3,-0.33,2,0,0
2.43,1.66,-3.69,-2.04,0.97,1.6,0.36,0.2,2,0,0
-3.14,-0.55,1.15,1.41,-1.65,0.29,-2.28,-0.47,2,0,0
-0.73,-0.98,-0.17,-0.52,-0.64,0.3,0.48,-0.09,2,0,0
-3.47,1.06,0.31,3.86,-0.16,-0.57,-2.73,-1.08,2,0,0
1.63,1.24,-2.14,-2.87,0.46,0.92,1.24,0.07,2,0,0
-3.31,0.51,-0.25,-1.81,-1.52,1.04,-2.71,-0.44,2,0,0
0.09,-2.85,-0.93,-2.8,-1.07,0.96,-0.04,-0.41,2,0,0
-0.19,1.36,-0.55,0.26,0.45,1.18,0.08,0.29,2,0,0
-2.28,-1.61,1.6,0.65,-0.85,0.0,-1.71,-1.65,2,0,0
0.4,-1.17,-0.43,-1.7,-1.99,0.25,0.89,-0.58,2,0,0
0.56,2.88,-0.81,1.26,-0.98,2.63,-1.9,0.14,2,0,0
-1.04,-3.07,-0.4,-2.58,-1.72,-0.77,1.5,0.02,2,0,0
-1.82,-2.89,0.24,-1.64,-2.11,-0.13,-0.83,-0.96,2,0,0
-2.18,0.82,-0.64,1.81,1.36,-0.81,-1.81,-1.37,2,0,0
0.66,4.48,-1.37,0.21,2.5,0.62,-0.01,-0.51,2,0,0
0.82,3.45,-1.43,-1.5,2.75,1.04,-0.67,-1.51,2,0,0
-2.32,-0.3,-0.51,1.31,2.8,-1.94,-0.46,-1.82,2,0,0
-5.33,-2.2,2.83,1.79,-3.09,-1.55,-1.53,-0.26,2,0,0
-0.73,-1.56,0.47,-1.82,-2.6,-1.22,1.31,-0.79,2,0,0
-0.68,-2.18,-0.64,0.01,-0.21,0.24,-1.19,-1.41,2,0,0
-2.01,-0.47,0.52,0.19,-0.88,0.12,-0.82,-0.6,2,0,0
-3.4,-2.33,1.98,3.43,-1.72,-1.67,-1.24,-1.23,2,0,0
-0.71,-1.31,-0.09,-1.35,-1.73,1.05,-1.03,-0.42,2,0,0
-0.2,0.27,-1.08,-0.83,-0.22,-0.91,2.25,0.65,2,0,0
-0.77,-0.25,-0.22,2.01,-0.3,0.91,-0.28,0.46,2,0,0
3.16,-0.56,-2.12,0.54,1.58,2.02,2.16,0.79,2,0,0
-3.57,1.36,0.82,0.77,-0.68,-0.69,-1.77,-0.61,2,0,0
-1.22,-0.71,-2.38,-1.28,1.7,-0.51,-1.3,-1.4,2,0,0
-1.41,0.97,-1.12,-3.09,-0.83,-0.36,-0.03,-0.16,2,0,0
