@relation SyntheticData-N_600-D_4-Nmin_140-Zmin_16-CL_3_1-R_0
@attribute X0 real [-3.69, 4.47]
@attribute X1 real [-4.59, 4.74]
@attribute X2 real [-5.24, 4.50]
@attribute X3 real [-2.90, 3.39]
@attribute cluster_idx {0,1,2,3}
@attribute is_noise {0,1}
@attribute Class {0,1}
@inputs X0,X1,X2,X3,cluster_idx,is_noise
@output Class
@data
-1.79,0.8,0.15,1.24,0,0,1
1.33,-0.75,-0.63,-0.96,0,0,1
0.38,0.56,1.12,-0.99,0,0,1
-1.42,1.14,-1.33,1.07,0,0,1
-0.13,-1.83,-2.99,3.39,0,0,1
-0.97,1.3,1.08,-1.2,0,0,1
-0.62,0.7,0.7,0.43,0,0,1
2.49,-2.56,-0.01,-1.1,0,0,1
0.37,0.47,0.38,-1.4,0,0,1
-0.44,1.14,1.73,-1.31,0,0,1
0.68,-1.16,-1.43,0.67,0,0,1
-1.68,0.88,0.29,0.7,0,0,1
-0.2,-0.05,1.21,-0.21,0,0,1
-2.88,1.85,1.31,1.1,0,0,1
-2.0,2.16,-0.45,0.45,0,0,1
0.71,-0.34,0.21,-0.37,0,0,1
0.45,-0.66,-1.83,1.55,0,0,1
0.45,-1.01,-1.34,0.51,0,0,1
1.08,-2.02,-1.89,1.97,0,0,1
0.33,0.71,0.07,-0.96,0,0,1
-2.27,1.22,0.45,1.2,0,0,1
-0.12,-0.47,-0.09,-0.17,0,0,1
2.74,-2.57,2.13,-2.06,0,1,0
0.35,-1.27,-0.95,0.83,0,0,1
0.54,-0.07,1.51,-1.86,0,1,0
-1.02,0.42,-0.34,0.48,0,0,1
0.86,-0.48,-0.38,-1.03,0,0,1
-0.85,0.85,-0.17,0.32,0,0,1
-0.03,-0.02,0.43,-0.31,0,0,1
-1.24,-0.32,0.75,2.01,0,0,1
0.3,-0.43,-0.61,0.37,0,0,1
-0.48,1.59,0.94,-1.74,0,0,1
-0.61,1.28,-0.45,-0.24,0,0,1
-0.0,0.44,-0.33,-0.62,0,0,1
-3.69,3.23,1.78,1.28,0,0,1
-0.46,-1.26,-1.1,2.0,0,0,1
-0.12,0.31,0.8,-0.05,0,0,1
0.37,-0.19,0.65,-0.52,0,0,1
-1.03,1.08,-0.36,0.13,0,0,1
1.11,-0.84,-1.7,-0.62,0,0,1
1.06,-0.41,1.66,-0.82,0,0,1
0.66,0.57,-0.44,-1.36,0,0,1
2.02,0.34,-0.47,-2.41,0,0,1
3.9,-1.66,-1.5,-2.64,0,0,1
-1.86,1.76,1.95,-0.03,0,0,1
-0.22,0.44,-1.07,0.53,0,0,1
-0.08,-0.33,-0.48,0.44,0,0,1
1.07,-0.23,0.96,-0.57,1,0,1
1.27,-1.92,-1.31,1.89,1,0,1
-0.46,2.19,0.86,-1.01,1,0,1
-2.3,-1.21,2.83,0.07,1,0,1
-0.3,-0.07,0.34,0.19,1,0,1
-2.25,-1.71,1.9,0.3,1,0,1
0.71,1.46,-0.2,-0.52,1,0,1
-0.78,0.37,1.23,-0.44,1,0,1
-0.08,0.26,1.69,-0.66,1,0,1
1.46,-1.31,0.59,1.07,1,0,1
0.18,-1.52,-0.83,1.36,1,0,1
1.67,0.45,-1.69,1.1,1,1,0
0.51,0.64,0.45,-0.11,1,0,1
-2.5,0.26,3.02,-1.1,1,0,1
0.31,0.92,-1.84,1.05,1,0,1
2.39,-0.43,-2.8,1.43,1,0,1
-2.5,0.48,2.42,-1.04,1,0,1
-0.42,0.2,0.75,0.01,1,0,1
-0.23,-0.31,0.66,-0.38,1,0,1
0.47,1.24,1.53,-1.64,1,0,1
0.09,1.2,2.01,-1.61,1,0,1
-1.67,0.93,4.38,-1.74,1,0,1
-1.14,0.75,0.87,-0.01,1,0,1
1.62,0.77,-2.52,1.07,1,0,1
0.49,-0.13,1.09,-0.42,1,0,1
0.96,4.1,-0.59,-1.65,1,0,1
-0.46,1.3,-0.45,0.05,1,0,1
0.79,-0.93,1.59,-0.14,1,0,1
1.14,2.02,-0.22,-1.2,1,0,1
-0.69,1.61,3.07,-1.26,1,0,1
2.02,-0.48,-0.4,0.36,1,0,1
4.47,-1.4,-3.82,2.44,1,0,1
1.3,-0.81,-1.08,0.7,1,0,1
0.98,-1.04,-0.96,1.29,1,0,1
-2.15,1.29,2.82,-1.15,1,0,1
-2.21,2.2,0.1,-0.74,1,0,1
0.87,-0.86,1.12,-0.18,1,0,1
0.76,-1.62,-0.37,1.29,1,0,1
-1.89,0.93,2.31,-1.1,1,0,1
1.34,-1.09,-0.81,1.13,1,0,1
3.69,-1.18,-3.08,1.74,1,0,1
1.03,1.87,0.25,-1.56,1,0,1
1.91,1.19,-1.29,-0.27,1,0,1
2.65,1.93,-2.24,-0.12,1,0,1
-0.74,-1.34,1.97,0.21,1,0,1
1.91,-2.1,-1.54,1.87,1,0,1
1.06,2.23,-1.07,-0.79,1,0,1
1.08,-1.8,1.68,-0.54,2,0,1
-0.48,-0.19,0.06,0.45,2,0,1
-0.67,-0.12,0.77,0.44,2,0,1
-0.47,0.57,-0.0,0.31,2,0,1
-0.85,0.15,2.07,0.39,2,0,1
1.88,-0.72,-1.42,-1.09,2,0,1
1.2,-0.93,-0.66,-0.47,2,0,1
0.04,-0.3,-0.42,0.38,2,0,1
0.77,-0.67,0.49,-0.54,2,0,1
1.07,-0.35,-0.85,-0.43,2,0,1
0.62,-0.04,-0.49,-0.4,2,0,1
0.98,-0.61,-1.63,-0.24,2,0,1
-1.49,0.65,1.17,0.93,2,0,1
-0.37,0.5,0.26,0.4,2,0,1
-1.12,1.33,-0.11,0.49,2,0,1
-0.91,0.54,0.56,0.67,2,0,1
2.2,-2.1,-0.66,-0.96,2,0,1
-0.72,-0.58,2.55,0.49,2,0,1
0.48,-0.4,0.36,-0.35,2,0,1
0.21,-0.55,0.76,-0.15,2,0,1
1.61,-1.02,-0.78,-0.89,2,0,1
0.16,-0.29,0.86,0.15,2,0,1
0.37,-0.37,0.89,-0.2,2,0,1
0.26,-0.37,-0.21,0.09,2,0,1
0.6,0.82,-1.78,-0.47,2,0,1
-3.41,2.75,2.98,1.63,2,1,0
-1.32,1.25,1.14,0.55,2,0,1
-1.67,0.82,2.09,0.96,2,0,1
1.17,-0.62,-1.14,-0.58,2,0,1
-2.6,1.5,3.9,1.15,2,0,1
0.41,0.39,-1.24,-0.14,2,0,1
-2.29,1.2,3.23,1.12,2,0,1
0.98,-0.56,-0.18,-0.38,2,0,1
-1.37,0.83,0.76,0.87,2,0,1
0.38,-0.05,0.42,-0.1,2,0,1
-0.26,0.28,1.0,0.03,2,0,1
0.26,0.57,-1.32,-0.01,2,0,1
0.12,-0.49,0.31,0.07,2,0,1
0.87,-0.61,-1.78,-0.3,2,0,1
0.65,-0.13,-2.12,-0.22,2,0,1
0.96,-0.11,-2.01,-0.39,2,0,1
0.64,-0.37,-0.23,-0.37,2,0,1
1.11,-0.7,-1.13,-0.31,2,0,1
-0.76,0.59,0.72,0.32,2,0,1
-1.95,1.78,0.61,1.08,2,0,1
0.85,0.08,-0.65,-0.86,2,0,1
-0.62,-1.58,-1.56,-0.23,3,0,0
-2.44,-0.41,-0.77,-1.73,3,1,1
0.68,1.26,2.61,1.4,3,0,0
-0.35,1.55,0.4,-1.25,3,0,0
-1.05,-0.5,-0.28,-0.44,3,0,0
0.53,1.68,2.04,0.49,3,0,0
1.63,1.8,0.77,0.03,3,0,0
-1.12,-1.21,-1.56,-0.87,3,0,0
-0.7,-0.82,-2.44,-1.67,3,0,0
0.51,1.66,0.21,-0.97,3,1,1
-0.83,-2.14,-2.28,-0.45,3,0,0
-1.55,-2.02,-1.59,-0.45,3,0,0
0.35,-0.19,-1.23,-0.62,3,0,0
-1.38,-1.98,-0.93,0.16,3,0,0
-1.5,-2.5,-0.88,0.58,3,0,0
-0.98,-2.42,-2.57,-0.55,3,0,0
0.46,2.25,1.47,-0.51,3,0,0
1.02,0.65,1.33,1.13,3,0,0
0.7,0.25,0.3,0.44,3,0,0
1.31,0.18,-0.16,0.5,3,0,0
-1.49,-0.42,-2.62,-2.64,3,0,0
-0.76,-2.48,-2.5,-0.3,3,0,0
-0.63,-1.1,0.14,0.7,3,0,0
-0.54,2.33,3.12,0.15,3,0,0
-0.69,-1.44,-0.96,0.08,3,0,0
-2.01,-3.2,-2.98,-0.81,3,0,0
-0.07,-0.06,-0.66,-0.52,3,0,0
-0.66,-0.67,-1.37,-0.91,3,0,0
0.99,-0.69,0.26,1.41,3,0,0
-1.82,-1.41,-2.33,-1.73,3,0,0
-0.21,0.48,-0.49,-0.94,3,1,1
-2.12,-1.68,-1.08,-0.67,3,0,0
-1.18,-2.75,-0.73,1.11,3,0,0
2.2,0.13,-0.37,0.91,3,0,0
0.02,-1.03,-1.57,-0.36,3,0,0
1.45,1.49,3.36,2.29,3,0,0
0.38,-0.52,-2.22,-1.11,3,0,0
-0.5,-0.96,-2.81,-1.72,3,0,0
-1.73,-3.46,-0.79,1.35,3,0,0
0.75,0.85,0.75,0.3,3,0,0
-0.23,0.73,2.53,1.27,3,0,0
1.48,3.2,2.32,-0.03,3,0,0
0.66,0.71,2.44,1.73,3,0,0
1.02,-0.14,-0.12,0.62,3,0,0
0.23,-0.09,0.29,0.46,3,0,0
-1.31,1.14,1.02,-0.97,3,0,0
-0.41,0.48,-0.3,-0.92,3,0,0
2.15,2.15,0.96,0.2,3,0,0
-0.73,-0.83,0.11,0.38,3,0,0
1.5,3.98,3.98,0.62,3,0,0
1.33,-1.74,-0.89,1.58,3,0,0
-0.7,0.06,-1.01,-1.29,3,0,0
-0.18,1.53,-0.35,-1.73,3,0,0
0.89,0.23,1.39,1.45,3,0,0
2.78,1.47,1.91,1.92,3,0,0
1.24,0.99,0.7,0.45,3,0,0
1.15,-1.0,-1.58,0.29,3,0,0
-0.04,0.99,0.35,-0.62,3,0,0
-1.0,-0.71,0.64,0.53,3,0,0
-0.01,0.09,-1.79,-1.53,3,0,0
-2.01,-1.68,-2.7,-1.91,3,0,0
0.83,-0.28,-0.14,0.62,3,0,0
-2.33,-2.17,-3.74,-2.52,3,0,0
-0.1,-0.86,-1.09,-0.19,3,0,0
-0.48,-0.08,-2.52,-2.25,3,0,0
1.29,2.4,1.15,-0.39,3,0,0
-1.86,-0.92,-2.53,-2.34,3,0,0
1.93,1.98,0.76,0.05,3,0,0
1.38,-1.05,-1.76,0.33,3,0,0
-1.38,1.29,1.58,-0.69,3,0,0
-0.88,-0.01,-0.14,-0.62,3,0,0
0.47,0.44,-1.09,-0.99,3,0,0
-0.92,-1.13,-0.43,0.08,3,0,0
-1.39,-2.35,-1.41,0.1,3,0,0
-1.32,-1.44,-1.92,-1.06,3,0,0
-0.64,-1.26,-0.8,0.07,3,0,0
-1.4,0.67,0.62,-0.93,3,0,0
-1.46,0.11,0.55,-0.54,3,0,0
-0.91,-1.14,-0.93,-0.3,3,0,0
1.07,0.64,1.2,1.04,3,0,0
1.22,0.3,0.65,0.99,3,1,1
-1.85,-2.17,-3.28,-1.85,3,0,0
-0.82,1.69,2.21,-0.18,3,0,0
1.89,1.17,2.05,1.75,3,0,0
0.72,1.48,2.61,1.24,3,0,0
0.59,0.65,-0.58,-0.68,3,0,0
-1.09,-1.31,-1.56,-0.77,3,0,0
-0.46,-0.07,0.64,0.32,3,0,0
-0.82,-0.36,0.99,0.63,3,0,0
-1.43,-0.16,0.65,-0.21,3,0,0
-0.72,0.09,0.64,-0.0,3,0,0
0.4,-0.01,1.54,1.5,3,0,0
-0.77,-0.26,1.85,1.24,3,0,0
-0.01,-1.17,-0.01,0.98,3,0,0
-0.32,0.52,1.15,0.28,3,0,0
-0.51,-0.42,-1.18,-0.89,3,0,0
0.26,-0.19,0.26,0.53,3,0,0
3.77,1.27,0.81,1.81,3,0,0
-0.56,-0.37,-0.44,-0.36,3,0,0
0.19,-0.08,0.71,0.77,3,0,0
-1.55,-1.68,-2.79,-1.7,3,0,0
-1.52,-1.9,-0.51,0.33,3,0,0
0.47,-0.82,0.03,1.01,3,0,0
1.12,-0.25,-2.03,-0.74,3,0,0
0.92,0.77,0.53,0.31,3,0,0
0.91,-1.14,-1.45,0.37,3,0,0
-1.24,-1.74,-1.61,-0.53,3,0,0
-1.4,-2.94,-2.66,-0.41,3,0,0
-0.28,0.58,2.42,1.28,3,0,0
1.26,0.11,-0.57,0.2,3,1,1
-0.16,0.65,-0.35,-0.95,3,0,0
-0.91,-2.38,-1.61,0.23,3,0,0
-0.56,-1.81,-1.18,0.3,3,0,0
-0.83,0.95,0.14,-1.22,3,0,0
-2.36,-1.43,-3.39,-2.9,3,0,0
-0.53,0.55,0.14,-0.69,3,0,0
-0.88,-0.35,-0.41,-0.55,3,0,0
-0.85,-3.38,-4.16,-0.91,3,1,1
-1.56,-2.67,-0.99,0.59,3,0,0
0.75,1.37,-0.47,-1.13,3,0,0
